year	county	measure	rate	numerator	denominator	per
2016	Onslow	[HB630 - CWS4] Re-entry to foster care in 12 months	0.014084507042253521	1	71	1
2016	Onslow	[HB630 - CWS5] Placement stability	4.183803715784995	118	28204	1000
2017	Onslow	Maltreatment in foster care	3.1886060477228035	3	94085	100000
2017	Onslow	[HB630 - CWS2] Recurrence of maltreatment	0.10913500404203719	135	1237	1
2017	Onslow	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.4161490683229814	67	161	1
2017	Onslow	Permanency in 12 months for children in foster care 12-23 months	0.3563218390804598	31	87	1
2017	Onslow	Permanency in 12 months for children in foster care for 24 months or more	0.22950819672131148	14	61	1
2017	Onslow	[HB630 - CWS4] Re-entry to foster care in 12 months	0.013888888888888888	1	72	1
2017	Onslow	[HB630 - CWS5] Placement stability	4.8800747585920465	94	19262	1000
2018	Onslow	Maltreatment in foster care	4.136276523873209	3	72529	100000
2018	Onslow	[HB630 - CWS2] Recurrence of maltreatment	0.10800744878957169	116	1074	1
2018	Onslow	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.391304347826087	36	92	1
2018	Onslow	Permanency in 12 months for children in foster care 12-23 months	0.44285714285714284	31	70	1
2018	Onslow	Permanency in 12 months for children in foster care for 24 months or more	0.30434782608695654	28	92	1
2018	Onslow	[HB630 - CWS4] Re-entry to foster care in 12 months	0.030303030303030304	1	33	1
2018	Onslow	[HB630 - CWS5] Placement stability	5.614777443241923	69	12289	1000
2019	Onslow	Maltreatment in foster care	13.245691011142936	8	60397	100000
2019	Onslow	[HB630 - CWS2] Recurrence of maltreatment	0.08978328173374613	58	646	1
2019	Onslow	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.19230769230769232	15	78	1
2019	Onslow	Permanency in 12 months for children in foster care 12-23 months	0.4117647058823529	14	34	1
2019	Onslow	Permanency in 12 months for children in foster care for 24 months or more	0.313953488372093	27	86	1
2019	Onslow	[HB630 - CWS4] Re-entry to foster care in 12 months	0.11764705882352941	2	17	1
2019	Onslow	[HB630 - CWS5] Placement stability	6.236774696514088	56	8979	1000
2016	Orange	Maltreatment in foster care	0	0	28659	100000
2016	Orange	[HB630 - CWS2] Recurrence of maltreatment	0.1501597444089457	47	313	1
2016	Orange	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.2708333333333333	13	48	1
2016	Orange	Permanency in 12 months for children in foster care 12-23 months	0.5454545454545454	6	11	1
2016	Orange	Permanency in 12 months for children in foster care for 24 months or more	0.46153846153846156	12	26	1
2016	Orange	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	10	1
2016	Orange	[HB630 - CWS5] Placement stability	6.806579693703914	48	7052	1000
2017	Orange	Maltreatment in foster care	0	0	30733	100000
2017	Orange	[HB630 - CWS2] Recurrence of maltreatment	0.1253731343283582	42	335	1
2017	Orange	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.15789473684210525	6	38	1
2017	Orange	Permanency in 12 months for children in foster care 12-23 months	0.5769230769230769	15	26	1
2017	Orange	Permanency in 12 months for children in foster care for 24 months or more	0.35	7	20	1
2017	Orange	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	7	1
2017	Orange	[HB630 - CWS5] Placement stability	8.989642368575337	92	10234	1000
2018	Orange	Maltreatment in foster care	2.993832704628465	1	33402	100000
2018	Orange	[HB630 - CWS2] Recurrence of maltreatment	0.11898016997167139	42	353	1
2018	Orange	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.1956521739130435	9	46	1
2018	Orange	Permanency in 12 months for children in foster care 12-23 months	0.5185185185185185	14	27	1
2018	Orange	Permanency in 12 months for children in foster care for 24 months or more	0.5	11	22	1
2018	Orange	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	8	1
2018	Orange	[HB630 - CWS5] Placement stability	4.936854190585533	43	8710	1000
2019	Orange	Maltreatment in foster care	0	0	27510	100000
2019	Orange	[HB630 - CWS2] Recurrence of maltreatment	0.12030075187969924	48	399	1
2019	Orange	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.2	8	40	1
2019	Orange	Permanency in 12 months for children in foster care 12-23 months	0.6060606060606061	20	33	1
2019	Orange	Permanency in 12 months for children in foster care for 24 months or more	0.6	12	20	1
2019	Orange	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	7	1
2019	Orange	[HB630 - CWS5] Placement stability	5.638340716874748	28	4966	1000
2016	Pamlico	Maltreatment in foster care	0	0	3562	100000
2016	Pamlico	[HB630 - CWS2] Recurrence of maltreatment	0.05454545454545454	3	55	1
2016	Pamlico	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.625	5	8	1
2016	Pamlico	Permanency in 12 months for children in foster care 12-23 months	0.25	1	4	1
2016	Pamlico	Permanency in 12 months for children in foster care for 24 months or more	0	0	2	1
2016	Pamlico	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	5	1
2016	Pamlico	[HB630 - CWS5] Placement stability	0	0	660	1000
2017	Pamlico	Maltreatment in foster care	0	0	5387	100000
2017	Pamlico	[HB630 - CWS2] Recurrence of maltreatment	0.2	5	25	1
2017	Pamlico	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0	0	3	1
2017	Pamlico	Permanency in 12 months for children in foster care 12-23 months	0	0	3	1
2017	Pamlico	Permanency in 12 months for children in foster care for 24 months or more	0	0	5	1
2017	Pamlico	[HB630 - CWS4] Re-entry to foster care in 12 months	NA	0	0	1
2017	Pamlico	[HB630 - CWS5] Placement stability	3.6166365280289328	6	1659	1000
2018	Pamlico	Maltreatment in foster care	0	0	4921	100000
2018	Pamlico	[HB630 - CWS2] Recurrence of maltreatment	0	0	19	1
2018	Pamlico	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.14285714285714285	1	7	1
2018	Pamlico	Permanency in 12 months for children in foster care 12-23 months	0.3333333333333333	1	3	1
2018	Pamlico	Permanency in 12 months for children in foster care for 24 months or more	0.375	3	8	1
2018	Pamlico	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	1	1
2018	Pamlico	[HB630 - CWS5] Placement stability	0	0	179	1000
2019	Pamlico	Maltreatment in foster care	0	0	6069	100000
2019	Pamlico	[HB630 - CWS2] Recurrence of maltreatment	0.0625	1	16	1
2019	Pamlico	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0	0	2	1
2019	Pamlico	Permanency in 12 months for children in foster care 12-23 months	0.5	2	4	1
2019	Pamlico	Permanency in 12 months for children in foster care for 24 months or more	0.14285714285714285	1	7	1
2019	Pamlico	[HB630 - CWS4] Re-entry to foster care in 12 months	NA	0	0	1
2019	Pamlico	[HB630 - CWS5] Placement stability	7.714561234329798	8	1037	1000
2016	Pasquotank	Maltreatment in foster care	0	0	4201	100000
2016	Pasquotank	[HB630 - CWS2] Recurrence of maltreatment	0.11764705882352941	10	85	1
2016	Pasquotank	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.4	2	5	1
2016	Pasquotank	Permanency in 12 months for children in foster care 12-23 months	0.5	2	4	1
2016	Pasquotank	Permanency in 12 months for children in foster care for 24 months or more	0.14285714285714285	1	7	1
2016	Pasquotank	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	1	1
2016	Pasquotank	[HB630 - CWS5] Placement stability	1.1235955056179776	1	890	1000
2017	Pasquotank	Maltreatment in foster care	0	0	5335	100000
2017	Pasquotank	[HB630 - CWS2] Recurrence of maltreatment	0.11764705882352941	6	51	1
2017	Pasquotank	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.16666666666666666	1	6	1
2017	Pasquotank	Permanency in 12 months for children in foster care 12-23 months	0	0	2	1
2017	Pasquotank	Permanency in 12 months for children in foster care for 24 months or more	0.3333333333333333	2	6	1
2017	Pasquotank	[HB630 - CWS4] Re-entry to foster care in 12 months	NA	0	0	1
2017	Pasquotank	[HB630 - CWS5] Placement stability	5.093378607809847	6	1178	1000
2018	Pasquotank	Maltreatment in foster care	0	0	6927	100000
2018	Pasquotank	[HB630 - CWS2] Recurrence of maltreatment	0.06818181818181818	3	44	1
2018	Pasquotank	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.16666666666666666	2	12	1
2018	Pasquotank	Permanency in 12 months for children in foster care 12-23 months	1	4	4	1
2018	Pasquotank	Permanency in 12 months for children in foster care for 24 months or more	0.3333333333333333	1	3	1
2018	Pasquotank	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	4	1
2018	Pasquotank	[HB630 - CWS5] Placement stability	3.6133694670280034	4	1107	1000
2019	Pasquotank	Maltreatment in foster care	0	0	7494	100000
2019	Pasquotank	[HB630 - CWS2] Recurrence of maltreatment	0.10638297872340426	5	47	1
2019	Pasquotank	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0	0	7	1
2019	Pasquotank	Permanency in 12 months for children in foster care 12-23 months	0.5	3	6	1
2019	Pasquotank	Permanency in 12 months for children in foster care for 24 months or more	0.3333333333333333	1	3	1
2019	Pasquotank	[HB630 - CWS4] Re-entry to foster care in 12 months	NA	0	0	1
2019	Pasquotank	[HB630 - CWS5] Placement stability	7.511430437622469	23	3062	1000
2016	Pender	Maltreatment in foster care	3.7506563648638513	1	26662	100000
2016	Pender	[HB630 - CWS2] Recurrence of maltreatment	0.06363636363636363	14	220	1
2016	Pender	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.1891891891891892	7	37	1
2016	Pender	Permanency in 12 months for children in foster care 12-23 months	0.375	6	16	1
2016	Pender	Permanency in 12 months for children in foster care for 24 months or more	0.42857142857142855	9	21	1
2016	Pender	[HB630 - CWS4] Re-entry to foster care in 12 months	0.1111111111111111	1	9	1
2016	Pender	[HB630 - CWS5] Placement stability	3.1027559773681332	17	5479	1000
2017	Pender	Maltreatment in foster care	21.19157180915476	7	33032	100000
2017	Pender	[HB630 - CWS2] Recurrence of maltreatment	0.07881773399014778	16	203	1
2017	Pender	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.30612244897959184	15	49	1
2017	Pender	Permanency in 12 months for children in foster care 12-23 months	0.4230769230769231	11	26	1
2017	Pender	Permanency in 12 months for children in foster care for 24 months or more	0.15789473684210525	3	19	1
2017	Pender	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	12	1
2017	Pender	[HB630 - CWS5] Placement stability	2.3375984251968505	19	8128	1000
2018	Pender	Maltreatment in foster care	8.647526807333103	3	34692	100000
2018	Pender	[HB630 - CWS2] Recurrence of maltreatment	0.11004784688995216	23	209	1
2018	Pender	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.25925925925925924	14	54	1
2018	Pender	Permanency in 12 months for children in foster care 12-23 months	0.5555555555555556	15	27	1
2018	Pender	Permanency in 12 months for children in foster care for 24 months or more	0.48148148148148145	13	27	1
2018	Pender	[HB630 - CWS4] Re-entry to foster care in 12 months	0.1111111111111111	1	9	1
2018	Pender	[HB630 - CWS5] Placement stability	6.523765144454799	42	6438	1000
2019	Pender	Maltreatment in foster care	0	0	26193	100000
2019	Pender	[HB630 - CWS2] Recurrence of maltreatment	0.06914893617021277	13	188	1
2019	Pender	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.45454545454545453	20	44	1
2019	Pender	Permanency in 12 months for children in foster care 12-23 months	0.6666666666666666	20	30	1
2019	Pender	Permanency in 12 months for children in foster care for 24 months or more	0.4166666666666667	10	24	1
2019	Pender	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	14	1
2019	Pender	[HB630 - CWS5] Placement stability	6.424792139077854	34	5292	1000
2016	Perquimans	Maltreatment in foster care	0	0	523	100000
2016	Perquimans	[HB630 - CWS2] Recurrence of maltreatment	0	0	3	1
2016	Perquimans	[HB630 - CWS3] Permanency in 12 months for children entering foster care	NA	0	0	1
2016	Perquimans	Permanency in 12 months for children in foster care 12-23 months	NA	0	0	1
2016	Perquimans	Permanency in 12 months for children in foster care for 24 months or more	NA	0	0	1
2016	Perquimans	[HB630 - CWS4] Re-entry to foster care in 12 months	NA	0	0	1
2016	Perquimans	[HB630 - CWS5] Placement stability	7.648183556405353	4	523	1000
2017	Perquimans	Maltreatment in foster care	0	0	2155	100000
2017	Perquimans	[HB630 - CWS2] Recurrence of maltreatment	0	0	10	1
2017	Perquimans	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0	0	4	1
2017	Perquimans	Permanency in 12 months for children in foster care 12-23 months	NA	0	0	1
2017	Perquimans	Permanency in 12 months for children in foster care for 24 months or more	NA	0	0	1
2017	Perquimans	[HB630 - CWS4] Re-entry to foster care in 12 months	NA	0	0	1
2017	Perquimans	[HB630 - CWS5] Placement stability	4.30239704978488	7	1627	1000
2018	Perquimans	Maltreatment in foster care	0	0	2161	100000
2018	Perquimans	[HB630 - CWS2] Recurrence of maltreatment	0	0	24	1
2018	Perquimans	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.25	1	4	1
2018	Perquimans	Permanency in 12 months for children in foster care 12-23 months	1	3	3	1
2018	Perquimans	Permanency in 12 months for children in foster care for 24 months or more	NA	0	0	1
2018	Perquimans	[HB630 - CWS4] Re-entry to foster care in 12 months	NA	0	0	1
2018	Perquimans	[HB630 - CWS5] Placement stability	9.30232558139535	8	860	1000
2019	Perquimans	Maltreatment in foster care	0	0	2097	100000
2019	Perquimans	[HB630 - CWS2] Recurrence of maltreatment	0	0	21	1
2019	Perquimans	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.3333333333333333	2	6	1
2019	Perquimans	Permanency in 12 months for children in foster care 12-23 months	NA	0	0	1
2019	Perquimans	Permanency in 12 months for children in foster care for 24 months or more	NA	0	0	1
2019	Perquimans	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	2	1
2019	Perquimans	[HB630 - CWS5] Placement stability	6.802721088435374	1	147	1000
2016	Person	Maltreatment in foster care	0	0	25694	100000
2016	Person	[HB630 - CWS2] Recurrence of maltreatment	0.13114754098360656	24	183	1
2016	Person	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.45454545454545453	20	44	1
2016	Person	Permanency in 12 months for children in foster care 12-23 months	0.4	6	15	1
2016	Person	Permanency in 12 months for children in foster care for 24 months or more	0.27586206896551724	8	29	1
2016	Person	[HB630 - CWS4] Re-entry to foster care in 12 months	0.041666666666666664	1	24	1
2016	Person	[HB630 - CWS5] Placement stability	2.855887521968366	13	4552	1000
2017	Person	Maltreatment in foster care	0	0	24120	100000
2017	Person	[HB630 - CWS2] Recurrence of maltreatment	0.11956521739130435	22	184	1
2017	Person	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.53125	17	32	1
2017	Person	Permanency in 12 months for children in foster care 12-23 months	0.3888888888888889	7	18	1
2017	Person	Permanency in 12 months for children in foster care for 24 months or more	0.34615384615384615	9	26	1
2017	Person	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	15	1
2017	Person	[HB630 - CWS5] Placement stability	3.071017274472169	16	5210	1000
2018	Person	Maltreatment in foster care	0	0	29183	100000
2018	Person	[HB630 - CWS2] Recurrence of maltreatment	0.1044776119402985	14	134	1
2018	Person	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.3191489361702128	15	47	1
2018	Person	Permanency in 12 months for children in foster care 12-23 months	0.5	5	10	1
2018	Person	Permanency in 12 months for children in foster care for 24 months or more	0.32142857142857145	9	28	1
2018	Person	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	12	1
2018	Person	[HB630 - CWS5] Placement stability	1.002562103152501	9	8977	1000
